,Year_Birth,Education,Status,Income,Registration_date,Recency,Mnt_Fruits,Mnt_Meat,Mnt_sweet,Mnt_Wines,Mnt_Gold_Products,Mnt_Fish,Num_Web_Purchases,Num_Store_Purchases,Num_Deals_Purchases,Num_Catalog_Purchases,Num_Web_Visits,Response_Campaign_1,Response_Campaign_2,Response_Campaign_3,Response_Campaign_4,Response_Campaign_5,Response,Children
844,3,Graduation,Married,0,07/11/2013,97,35.0,0.0,13.0,2.0,0.0,2.0,2.0,2.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
845,3,Graduation,Together,0,21/03/2013,67,18.0,3.0,19.0,3.0,3.0,6.0,2.0,2.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
846,3,Basic,Single,0,17/12/2012,64,0.0,4.0,7.0,11.0,10.0,15.0,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
847,3,Graduation,Married,0,20/08/2013,5,5.0,13.0,14.0,0.0,5.0,31.0,2.0,2.0,1.0,2.0,12.0,1.0,0.0,0.0,0.0,0.0,1,1.0
848,1,PhD,Married,3,16/02/2013,57,753.0,43.0,226.0,69.0,10.0,204.0,2.0,8.0,5.0,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1.0
849,1,Master,Single,0,06/05/2013,94,27.0,0.0,5.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,3.0
850,3,Graduation,Single,1,18/05/2014,9,158.0,11.0,99.0,15.0,11.0,17.0,2.0,3.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0
851,2,Master,Single,2,22/01/2014,9,234.0,14.0,77.0,19.0,10.0,42.0,2.0,4.0,1.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
852,2,Graduation,Married,2,07/05/2014,25,69.0,2.0,15.0,2.0,2.0,6.0,2.0,2.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
853,0,Graduation,Single,1,06/03/2014,2,46.0,0.0,12.0,0.0,2.0,23.0,2.0,2.0,1.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,1,2.0
854,3,Graduation,Single,0,02/02/2014,72,2.0,8.0,8.0,6.0,1.0,9.0,2.0,1.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
855,2,Graduation,Married,3,02/08/2013,34,356.0,0.0,107.0,19.0,9.0,117.0,2.0,7.0,1.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
856,3,2n Cycle,Single,0,03/11/2012,86,4.0,17.0,19.0,30.0,24.0,39.0,2.0,2.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
857,2,Graduation,Married,0,29/07/2013,59,44.0,4.0,21.0,6.0,0.0,27.0,2.0,3.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,2.0
858,0,Graduation,Married,2,07/04/2014,22,760.0,38.0,104.0,50.0,9.0,38.0,2.0,7.0,3.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0,0.0
859,0,Graduation,Together,0,12/02/2013,20,69.0,8.0,26.0,12.0,7.0,12.0,2.0,3.0,0.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
860,2,Master,Together,3,01/04/2013,39,187.0,5.0,65.0,26.0,20.0,14.0,2.0,4.0,2.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
861,2,Master,Together,1,30/12/2012,12,14.0,7.0,9.0,6.0,16.0,12.0,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,1,1.0
862,1,PhD,Married,2,24/01/2014,79,944.0,0.0,60.0,0.0,0.0,30.0,2.0,7.0,5.0,13.0,10.0,1.0,0.0,0.0,0.0,0.0,0,1.0
863,3,Graduation,Married,0,13/07/2013,78,12.0,4.0,6.0,11.0,8.0,16.0,2.0,2.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
864,1,PhD,Married,0,05/06/2014,31,11.0,0.0,5.0,0.0,0.0,1.0,2.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,2.0
865,3,Graduation,Married,0,22/08/2013,49,2.0,4.0,9.0,10.0,5.0,16.0,2.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
866,2,Basic,Married,0,16/03/2014,36,4.0,9.0,12.0,11.0,2.0,8.0,2.0,1.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0
867,1,PhD,Single,1,17/07/2013,72,22.0,0.0,13.0,0.0,0.0,3.0,2.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,2.0
868,3,Graduation,Together,2,25/10/2012,84,297.0,7.0,79.0,0.0,11.0,182.0,2.0,8.0,2.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
869,0,Graduation,Single,3,22/09/2012,31,778.0,44.0,499.0,95.0,73.0,146.0,2.0,3.0,4.0,5.0,14.0,0.0,0.0,0.0,0.0,0.0,1,0.0
870,2,Graduation,Married,0,23/01/2014,34,23.0,2.0,11.0,3.0,1.0,4.0,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,2.0
871,0,Graduation,Divorced,1,20/10/2013,29,122.0,21.0,43.0,25.0,10.0,15.0,2.0,3.0,1.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
872,3,2n Cycle,Married,0,26/08/2013,16,0.0,7.0,5.0,26.0,2.0,17.0,2.0,2.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
873,0,PhD,Married,2,12/03/2014,59,576.0,7.0,115.0,19.0,7.0,7.0,2.0,7.0,4.0,9.0,12.0,0.0,1.0,0.0,0.0,0.0,0,1.0
874,0,PhD,Divorced,1,01/02/2013,53,437.0,8.0,206.0,160.0,49.0,42.0,2.0,7.0,10.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,1,0.0
875,3,Graduation,Together,3,14/11/2012,48,824.0,32.0,162.0,42.0,32.0,43.0,2.0,11.0,4.0,11.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
876,2,Graduation,Single,0,02/02/2014,28,25.0,0.0,22.0,2.0,3.0,5.0,2.0,1.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
877,2,Master,Single,1,21/08/2012,71,853.0,10.0,143.0,13.0,10.0,20.0,2.0,9.0,4.0,12.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0
878,2,PhD,Married,3,21/08/2013,43,284.0,3.0,84.0,4.0,7.0,23.0,2.0,4.0,2.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1.0
879,2,Graduation,Single,0,20/02/2013,11,6.0,10.0,21.0,19.0,14.0,42.0,2.0,2.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
880,1,PhD,Together,3,24/09/2012,11,1170.0,19.0,594.0,99.0,76.0,134.0,2.0,2.0,5.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
881,3,2n Cycle,Married,0,01/09/2013,34,8.0,7.0,9.0,13.0,6.0,12.0,2.0,2.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
882,0,Graduation,Married,2,25/05/2014,52,143.0,15.0,60.0,24.0,23.0,5.0,2.0,2.0,1.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0
883,3,Graduation,Married,0,22/04/2013,69,8.0,15.0,27.0,0.0,20.0,33.0,2.0,3.0,1.0,2.0,16.0,1.0,0.0,0.0,0.0,0.0,0,1.0
884,3,Graduation,Together,0,31/08/2012,51,5.0,2.0,16.0,3.0,2.0,19.0,2.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,1,1.0
885,0,Graduation,Single,1,08/03/2014,38,11.0,1.0,6.0,2.0,1.0,6.0,2.0,1.0,1.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
886,3,Graduation,Single,0,02/01/2013,54,12.0,6.0,20.0,30.0,1.0,3.0,2.0,2.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
887,2,Master,Married,1,17/04/2014,18,26.0,0.0,8.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
888,0,Graduation,Together,0,06/08/2012,92,13.0,2.0,21.0,4.0,0.0,24.0,2.0,1.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
889,3,Basic,Single,0,25/09/2013,34,1.0,10.0,11.0,19.0,3.0,15.0,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
890,1,PhD,Married,3,28/04/2013,74,952.0,12.0,180.0,47.0,12.0,12.0,2.0,5.0,4.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0
891,1,PhD,Widow,0,29/06/2014,1,27.0,0.0,12.0,0.0,1.0,5.0,2.0,2.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
892,0,2n Cycle,Single,1,17/11/2013,30,156.0,29.0,56.0,30.0,32.0,47.0,2.0,3.0,2.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0
893,2,Graduation,Married,3,12/05/2014,49,151.0,81.0,86.0,168.0,91.0,64.0,2.0,4.0,2.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0
894,2,2n Cycle,Divorced,0,14/02/2013,1,4.0,2.0,12.0,7.0,5.0,26.0,2.0,1.0,2.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,1,2.0
895,2,Graduation,Married,0,14/02/2013,94,25.0,1.0,9.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,16.0,0.0,0.0,0.0,0.0,0.0,0,2.0
896,3,Graduation,Single,0,17/06/2013,57,11.0,3.0,22.0,2.0,2.0,6.0,2.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
897,0,Master,Together,0,21/07/2013,18,113.0,61.0,204.0,34.0,26.0,47.0,2.0,7.0,1.0,7.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0
898,2,Graduation,Single,0,11/11/2012,2,3.0,17.0,26.0,20.0,1.0,39.0,2.0,2.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,0.0,1,1.0
899,2,PhD,Married,0,06/05/2014,14,19.0,3.0,19.0,3.0,1.0,3.0,2.0,2.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
900,2,PhD,Divorced,3,09/08/2013,8,588.0,7.0,76.0,110.0,15.0,15.0,2.0,8.0,4.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
901,3,Graduation,Together,0,14/04/2014,42,6.0,5.0,5.0,8.0,0.0,5.0,2.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0,2.0
902,0,Graduation,Married,0,16/07/2013,33,11.0,0.0,7.0,3.0,1.0,6.0,2.0,1.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
903,3,Graduation,Single,0,08/04/2014,0,6.0,16.0,24.0,11.0,0.0,34.0,2.0,3.0,1.0,2.0,14.0,1.0,0.0,0.0,0.0,0.0,1,1.0
904,2,PhD,Divorced,0,19/05/2014,37,15.0,0.0,8.0,4.0,2.0,20.0,2.0,1.0,1.0,2.0,10.0,1.0,0.0,0.0,0.0,0.0,1,2.0
905,3,PhD,Single,1,10/01/2013,23,124.0,83.0,267.0,85.0,59.0,35.0,2.0,5.0,2.0,11.0,10.0,0.0,0.0,0.0,0.0,0.0,1,0.0
906,2,Graduation,Married,3,02/08/2013,34,356.0,0.0,107.0,19.0,9.0,117.0,2.0,7.0,1.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
907,3,Graduation,Single,0,29/11/2013,45,22.0,2.0,14.0,0.0,1.0,10.0,2.0,2.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,2.0
908,2,Master,Divorced,1,11/10/2013,25,56.0,0.0,9.0,0.0,0.0,3.0,2.0,2.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,2.0
909,2,Master,Together,0,23/03/2014,56,8.0,0.0,14.0,2.0,3.0,7.0,1.0,1.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
910,2,Graduation,Divorced,3,06/12/2012,10,797.0,153.0,293.0,72.0,97.0,30.0,1.0,11.0,4.0,6.0,8.0,0.0,1.0,1.0,1.0,0.0,1,0.0
911,0,PhD,Divorced,0,27/09/2013,24,8.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
912,3,Graduation,Together,0,08/11/2012,21,1.0,2.0,7.0,4.0,3.0,11.0,1.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
913,1,2n Cycle,Married,2,18/03/2014,18,28.0,0.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1.0
914,1,2n Cycle,Divorced,4,05/01/2013,2,983.0,76.0,184.0,180.0,138.0,27.0,1.0,6.0,3.0,4.0,14.0,0.0,0.0,1.0,0.0,0.0,0,1.0
915,3,Graduation,Single,0,17/08/2012,50,5.0,1.0,6.0,3.0,4.0,3.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0
916,3,Graduation,Single,3,19/12/2012,58,471.0,102.0,125.0,212.0,61.0,245.0,1.0,4.0,10.0,7.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0.0
917,2,PhD,Married,0,08/01/2013,38,11.0,0.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0,2.0
918,0,Master,Married,0,03/11/2012,24,8.0,0.0,8.0,0.0,0.0,2.0,1.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0,2.0
919,0,Graduation,Married,3,11/05/2013,51,398.0,61.0,265.0,138.0,61.0,53.0,1.0,3.0,4.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0
920,3,Graduation,Divorced,2,25/01/2014,91,908.0,48.0,217.0,32.0,12.0,24.0,1.0,2.0,3.0,13.0,12.0,0.0,1.0,0.0,0.0,0.0,0,0.0
921,3,Graduation,Together,0,19/10/2013,81,16.0,3.0,15.0,2.0,1.0,11.0,1.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
922,0,PhD,Together,3,17/11/2013,3,345.0,53.0,528.0,98.0,75.0,97.0,1.0,8.0,3.0,5.0,8.0,1.0,0.0,0.0,0.0,0.0,1,0.0
923,1,PhD,Widow,4,11/05/2013,83,860.0,28.0,409.0,73.0,56.0,56.0,1.0,8.0,9.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1.0
924,3,Master,Married,0,20/09/2013,24,88.0,39.0,54.0,64.0,28.0,153.0,1.0,3.0,5.0,3.0,12.0,1.0,0.0,0.0,0.0,0.0,1,0.0
925,2,PhD,Married,1,16/09/2013,61,10.0,1.0,7.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
926,3,Graduation,Together,4,22/08/2012,55,241.0,45.0,604.0,34.0,26.0,54.0,1.0,6.0,4.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
927,2,2n Cycle,Divorced,0,13/02/2014,54,2.0,3.0,10.0,11.0,2.0,10.0,1.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
928,0,2n Cycle,Married,3,03/06/2013,54,390.0,22.0,323.0,104.0,35.0,107.0,1.0,6.0,8.0,6.0,6.0,0.0,0.0,0.0,1.0,0.0,0,0.0
929,3,Graduation,Single,3,21/04/2013,37,450.0,133.0,951.0,173.0,0.0,216.0,1.0,3.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0
930,0,Master,Divorced,2,12/10/2013,68,50.0,1.0,27.0,6.0,7.0,1.0,1.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0,1.0
931,0,PhD,Together,3,23/04/2013,17,1239.0,17.0,413.0,23.0,34.0,17.0,1.0,5.0,6.0,5.0,4.0,0.0,1.0,1.0,0.0,0.0,1,0.0
932,2,Basic,Together,0,16/01/2013,47,2.0,23.0,11.0,8.0,6.0,46.0,1.0,2.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0
933,2,2n Cycle,Widow,0,28/10/2012,96,24.0,1.0,108.0,29.0,29.0,14.0,1.0,4.0,1.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,0,0.0
934,2,Graduation,Together,1,18/01/2014,0,78.0,0.0,11.0,0.0,0.0,7.0,1.0,2.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
935,2,PhD,Married,3,07/12/2012,64,749.0,40.0,294.0,121.0,160.0,147.0,1.0,3.0,2.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0
936,2,Graduation,Married,1,22/12/2012,51,741.0,68.0,689.0,224.0,68.0,103.0,1.0,4.0,2.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0,1.0
937,0,Master,Married,4,06/11/2013,4,179.0,28.0,520.0,111.0,123.0,47.0,1.0,3.0,8.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,1,0.0
938,3,Graduation,Together,3,20/01/2013,68,438.0,169.0,565.0,91.0,169.0,70.0,1.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0
939,2,PhD,Single,2,09/02/2014,78,12.0,0.0,4.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
940,3,PhD,Married,0,23/11/2012,31,9.0,0.0,6.0,4.0,1.0,5.0,1.0,1.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0,1.0
941,3,2n Cycle,Together,4,10/03/2014,30,938.0,142.0,754.0,159.0,81.0,183.0,1.0,5.0,10.0,6.0,4.0,0.0,1.0,1.0,1.0,0.0,1,0.0
942,0,Graduation,Together,4,12/05/2013,57,901.0,31.0,345.0,75.0,31.0,191.0,1.0,4.0,4.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0.0
943,3,Graduation,Married,4,17/06/2014,31,1060.0,61.0,835.0,80.0,20.0,101.0,1.0,4.0,7.0,10.0,2.0,1.0,0.0,1.0,1.0,1.0,1,0.0
944,3,Graduation,Single,0,07/08/2012,64,22.0,0.0,6.0,6.0,2.0,6.0,1.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
945,3,Graduation,Widow,1,26/03/2013,71,19.0,1.0,10.0,2.0,1.0,8.0,1.0,1.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
946,2,Graduation,Together,4,04/10/2013,98,997.0,15.0,414.0,99.0,30.0,76.0,1.0,5.0,6.0,12.0,4.0,0.0,1.0,1.0,0.0,1.0,0,0.0
947,0,Graduation,Single,3,19/07/2013,70,503.0,27.0,419.0,90.0,139.0,153.0,1.0,5.0,7.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,1,0.0
948,3,2n Cycle,Single,0,27/02/2014,3,3.0,4.0,7.0,15.0,8.0,11.0,1.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
949,3,Master,Married,0,20/04/2014,13,66.0,2.0,40.0,4.0,3.0,14.0,1.0,3.0,1.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0
950,3,Graduation,Married,0,22/05/2014,30,5.0,3.0,64.0,12.0,5.0,9.0,1.0,2.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
951,3,Master,Married,3,13/05/2014,80,656.0,16.0,106.0,32.0,16.0,8.0,1.0,7.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0
952,1,Graduation,Single,4,29/12/2013,87,398.0,190.0,537.0,61.0,156.0,37.0,1.0,4.0,5.0,7.0,2.0,1.0,0.0,0.0,1.0,0.0,0,0.0
953,1,Graduation,Together,0,24/06/2014,96,2.0,0.0,5.0,2.0,0.0,1.0,1.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0,3.0
954,3,PhD,Together,3,06/10/2013,56,919.0,0.0,505.0,99.0,30.0,45.0,1.0,4.0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0
955,3,Graduation,Married,3,01/11/2012,94,546.0,72.0,376.0,94.0,145.0,72.0,1.0,5.0,5.0,8.0,6.0,0.0,1.0,0.0,0.0,0.0,0,0.0
956,3,2n Cycle,Together,1,11/04/2014,93,30.0,11.0,25.0,29.0,1.0,18.0,1.0,1.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0,1.0
957,3,Graduation,Divorced,0,14/06/2013,77,3.0,1.0,3.0,8.0,0.0,5.0,1.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
958,2,Graduation,Together,3,14/10/2012,87,1073.0,0.0,629.0,145.0,37.0,37.0,1.0,10.0,5.0,13.0,12.0,0.0,0.0,1.0,0.0,0.0,0,1.0
959,3,PhD,Together,0,16/02/2014,66,4.0,1.0,9.0,3.0,0.0,0.0,1.0,1.0,0.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0,1.0
960,0,Graduation,Single,3,17/09/2013,79,400.0,32.0,519.0,71.0,75.0,54.0,1.0,3.0,4.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0
961,1,Graduation,Single,3,05/03/2014,14,492.0,5.0,32.0,13.0,5.0,21.0,1.0,9.0,1.0,7.0,12.0,0.0,1.0,0.0,0.0,0.0,0,1.0
962,3,Graduation,Single,3,10/08/2012,95,456.0,19.0,832.0,75.0,118.0,38.0,1.0,4.0,5.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0
963,1,PhD,Together,0,15/06/2014,10,5.0,0.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0,2.0
964,3,Basic,Single,0,12/01/2013,51,1.0,3.0,4.0,2.0,3.0,11.0,1.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0
965,1,Graduation,Married,1,09/06/2014,55,23.0,0.0,11.0,3.0,2.0,2.0,1.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,2.0
966,1,Graduation,Divorced,0,11/03/2013,61,5.0,1.0,13.0,3.0,5.0,1.0,1.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,3.0
967,0,Graduation,Single,3,27/11/2012,87,631.0,28.0,491.0,30.0,14.0,56.0,1.0,6.0,7.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0
968,1,Graduation,Together,3,07/08/2013,8,316.0,58.0,161.0,76.0,51.0,135.0,1.0,6.0,9.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,1,1.0
969,2,Graduation,Married,3,12/05/2014,70,350.0,60.0,568.0,110.0,133.0,145.0,1.0,5.0,6.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,0,0.0
970,0,PhD,Married,2,18/04/2013,86,102.0,9.0,63.0,2.0,9.0,24.0,1.0,4.0,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0
971,3,2n Cycle,Single,0,07/02/2014,3,1.0,8.0,6.0,4.0,8.0,16.0,1.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,0.0
972,3,Graduation,Together,3,08/10/2013,49,690.0,117.0,499.0,76.0,102.0,88.0,1.0,5.0,10.0,7.0,6.0,0.0,0.0,0.0,1.0,0.0,0,0.0
973,0,PhD,Single,4,24/11/2012,23,1006.0,22.0,115.0,59.0,68.0,45.0,1.0,7.0,6.0,12.0,6.0,0.0,0.0,1.0,1.0,0.0,1,0.0
974,0,PhD,Single,2,26/05/2013,81,14.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,3.0
975,3,2n Cycle,Together,0,28/11/2012,18,8.0,8.0,22.0,24.0,11.0,9.0,1.0,1.0,1.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0
976,1,Graduation,Married,2,08/01/2013,6,121.0,103.0,69.0,8.0,44.0,48.0,1.0,4.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0,1.0
977,3,Graduation,Together,1,03/05/2014,77,8.0,0.0,9.0,2.0,1.0,3.0,1.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
978,2,PhD,Single,1,11/05/2013,53,20.0,6.0,43.0,19.0,5.0,38.0,1.0,3.0,1.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0,2.0
979,3,Graduation,Single,4,03/12/2012,29,770.0,29.0,890.0,250.0,27.0,24.0,1.0,7.0,3.0,7.0,1.0,0.0,0.0,1.0,0.0,0.0,1,0.0
980,2,PhD,Married,1,25/09/2013,54,97.0,4.0,44.0,6.0,1.0,18.0,1.0,3.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
981,2,Master,Divorced,3,21/04/2013,64,635.0,15.0,100.0,20.0,7.0,131.0,1.0,9.0,3.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
982,2,PhD,Divorced,0,24/12/2013,36,4.0,2.0,5.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0,1.0
983,3,Master,Together,1,27/04/2013,12,154.0,2.0,46.0,20.0,4.0,15.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0
984,2,PhD,Together,2,16/02/2014,81,30.0,1.0,8.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0,1.0
985,1,Master,Single,3,10/11/2013,94,292.0,127.0,635.0,132.0,127.0,165.0,1.0,3.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0,0.0
986,0,PhD,Married,1,21/05/2013,90,26.0,1.0,10.0,2.0,0.0,1.0,1.0,1.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0,2.0
987,1,Graduation,Married,0,19/03/2013,36,21.0,1.0,9.0,7.0,3.0,5.0,1.0,1.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,0.0,0,0.0
988,3,Graduation,Married,0,05/12/2012,45,10.0,1.0,18.0,10.0,4.0,7.0,1.0,1.0,1.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0,1.0
989,3,PhD,Married,1,10/03/2014,23,102.0,9.0,49.0,24.0,3.0,12.0,1.0,2.0,1.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0,0.0
990,2,Master,Single,0,17/10/2013,17,14.0,2.0,30.0,8.0,2.0,3.0,1.0,2.0,0.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0,1.0
991,1,Graduation,Single,3,13/11/2012,42,652.0,48.0,350.0,94.0,84.0,108.0,1.0,9.0,3.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,1,0.0
